Id;X;Y
121;4.587430362602166e-01;-8.389237108534053e-01
122;3.750000000000000e-01;1.000000000000000e+00
123;-6.250000000000000e-02;-8.456197357683601e-01
124;-2.653798923015859e-01;-2.177916491243056e-01
125;6.575558772713246e-01;6.476360113820404e-02
126;-6.585300678391165e-01;6.684333928525471e-02
127;-6.450930467417151e-02;-6.549739619430337e-01
128;1.910488576211204e-01;-6.298036798991924e-01
129;-6.450930467417125e-02;6.549739619430336e-01
130;1.973955245911458e-01;6.323918991684880e-01
131;-6.286129123350883e-01;-1.906876422296021e-01
132;6.326581843624951e-01;-2.015227326588856e-01
133;-1.000000000000000e+00;-3.750000000000000e-01
134;6.976904434080355e-01;-4.898418857514980e-01
135;1.000000000000000e+00;-3.750000000000000e-01
136;8.504458957367741e-01;-4.472842412938381e-01
137;2.215057838306998e-01;-8.330303365707714e-01
138;1.250000000000000e-01;1.000000000000000e+00
139;2.215057838306999e-01;8.330303365707714e-01
140;-1.000000000000000e+00;-1.250000000000000e-01
141;-8.409721483363409e-01;-2.131111587476062e-01
142;8.407637128566030e-01;-2.140219751493990e-01
143;3.100897703737246e-01;1.329116863775196e-01
144;1.000000000000000e+00;3.750000000000000e-01
145;8.555177011671729e-01;3.157522275789141e-01
146;-3.750000000000000e-01;1.000000000000000e+00
147;-3.157522275789141e-01;8.555177011671729e-01
148;-3.153640338775757e-01;-8.570689718301896e-01
149;4.868225367940747e-01;-6.703354035636379e-01
150;6.250000000000000e-01;1.000000000000000e+00
151;-1.000000000000000e+00;-6.250000000000000e-01
152;6.595537071737716e-01;3.531149935636810e-01
153;1.505686190982266e-01;3.891939708506484e-02
154;-1.000000000000000e+00;-8.750000000000000e-01
155;-8.125000000000000e-01;-8.683088018653506e-01
156;8.689986694617446e-01;8.125000000000000e-01
157;3.612824729918336e-01;8.585724501645284e-01
158;1.778238520916532e-02;1.805475869267507e-01
159;-1.599991959984459e-01;8.552135200434270e-02
160;3.069780780610600e-01;-1.764069089032412e-01
161;1.250000000000000e-01;-1.000000000000000e+00
162;5.984969741385939e-01;1.879363003951069e-01
163;-2.783928758183467e-01;5.882842112003074e-01
164;-5.902418042568159e-01;2.610540650543919e-01
165;-2.285534809163260e-01;-5.939111976602790e-01
166;-3.662270631178837e-01;4.427154793055949e-02
167;-3.514382232950422e-01;-1.137431128191784e-01
168;-9.924745253330167e-02;3.552916757845140e-01
169;-2.402753015883431e-01;2.799107199854070e-01
170;1.676815099929715e-01;-3.289799678315267e-01
171;1.666544080006312e-01;3.291026283852461e-01
172;3.260209620388347e-01;5.797417688004639e-01
173;-8.616347200623695e-01;-3.998481457822481e-01
174;1.000000000000000e+00;-1.250000000000000e-01
175;4.080159490612774e-01;4.749526209454700e-01
176;-4.930506805446007e-01;-6.445254739323351e-01
177;-6.836423836086083e-01;-4.619052808516786e-01
178;7.130540141978763e-01;-7.358253982416574e-01
179;2.621299580531641e-02;-1.985155123517558e-01
180;3.750000000000000e-01;-1.000000000000000e+00
181;-1.000000000000000e+00;6.250000000000000e-01
182;-9.599080171757973e-02;-3.588872973184843e-01
183;-7.297779732618297e-01;3.792129138060405e-01
184;6.192748871657057e-01;-7.051920991580692e-02
185;8.777169623696672e-01;-4.640121468190384e-02
186;-8.827154664314741e-01;-6.249999999999999e-02
187;6.250000000000000e-02;8.825540120272968e-01
188;6.635395641175862e-02;6.184313044821397e-01
189;-8.607922290363199e-01;2.076476889565093e-01
190;-6.200835045753281e-01;-5.919357213426760e-02
191;1.000000000000000e+00;-8.750000000000000e-01
192;8.750000000000000e-01;-1.000000000000000e+00
193;-5.492543815680858e-01;-3.004248693877751e-01
194;6.109727463413953e-02;-6.203310395789522e-01
195;5.415319775457476e-01;3.028667365673339e-01
196;6.477887820466402e-02;-8.820879226623369e-01
